PickPK,Location,ActivityID,Line,ItemID,Bin,OriginalBin,PendingBin,OriginalZone,PendingZone,QuantityToHandle,QuantityOutstanding,UOM,Description,CreatedOn,CreatedBy
502638B2-04D1-4068-AEED-5DFAC8B91B8C,IL01,W-PI8499424,370000,200169P,AF05101,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 4700 Tnr Bk",2017-12-07 17:48:59.567,aseifr
F3FCC910-8E10-4DC5-A24B-5E1E9BE88715,IL01,W-PI8493761,370000,KMB200552P,AC06102,,NULL,NULL,FLOOR,0,0,EA,"KMBS, HP 80X Tnr HY",2017-12-07 10:27:14.017,Rwoodin
0D1531A3-DDBE-46F3-9FA3-5E8961AC0C22,IL01,W-PI8499424,450000,118092,FR05303,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 951XL Ink Cy",2017-12-07 19:07:08.583,aseifr
D60F60E6-4A01-466C-AAE9-5ED1094E2517,IL01,W-PI8497407,10000,BCTN221B,BL08402,,NULL,NULL,38,0,0,EA,BROTHER TN221 BLACK,2017-12-07 14:13:09.170,Khester
4757DD72-DF62-4E1C-9A2B-5ED31FD8344E,IL01,W-PI8490629,790000,649082,AN05102,,NULL,NULL,FLOOR,0,0,EA,"OD, IJ, HP 61XL/61 Combo Pk",2017-12-07 07:03:12.870,Rwoodin
289DF23B-EF27-41BE-9557-5F282E268851,IL01,W-PI8496775,10000,BCM251YNPO,BP01101,,NULL,NULL,FLOOR,0,0,EA,"HP BCM251 CF212A, Yellow",2017-12-07 16:45:28.840,tcramer
52879B9D-C301-4DFA-8CD9-5F8FB100A981,IL01,W-PI8495112,10000,BCTN450,BU06101,,NULL,NULL,FLOOR,0,0,EA,Brother TN450 (2.6K yield),2017-12-07 16:16:09.790,tcramer
F9E87E1A-1D2D-41BE-BEAD-5FDB6087A589,IL01,W-PI8495099,10000,BC24XPPG,BT19201,,NULL,NULL,45,0,0,EA,"BC, HP LJ 1150 HY",2017-12-07 14:40:48.770,Khester
B47D24D0-4EE0-4AD4-8E7F-605D55990198,IL01,W-PI8495453,10000,BC11APPG,BK05101,,NULL,NULL,FLOOR,0,0,EA,"BC, HP LJ 2400 (11A)",2017-12-07 11:03:13.577,tcramer
29A0386A-DB16-4CAD-B647-608118000F55,IL01,W-PI8496034,10000,BC80AM,BJ07102,,NULL,NULL,FLOOR,0,0,EA,HP LaserJet Pro 400 Micr LY,2017-12-07 15:38:35.660,DCHRISTENSEN
DC446CB4-F659-4B82-859B-60B7306DD878,IL01,W-PI8496651,30000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 17:53:59.057,Cthompson
6E8B3FCB-3C06-46B5-A34D-610F875A11AA,IL01,W-PI8495074,10000,BCB710,BR08102,,NULL,NULL,FLOOR,0,0,EA,"BC, OKI B710 (15K)",2017-12-07 22:34:56.773,cbaker
CBD82B9E-83FE-459E-969D-612732C8506E,IL01,W-PI8497251,90000,200577P,AC10202,,NULL,NULL,03,0,0,EA,"CIG, HP 80X Tnr EY",2017-12-07 13:51:05.333,aseifr
F8595223-8564-497B-831A-617A739151A8,IL01,W-PI8493939,90000,826110001,BR21101,,NULL,NULL,FLOOR,0,0,EA,6X6X6 SHIPPING BOX,2017-12-07 12:16:25.917,tcramer
3C4CCA33-BF9D-439B-A3A4-622277154260,IL01,W-PI8499410,10000,200490P,AB17402,,NULL,NULL,02,0,0,EA,"CIG, HP 55X Tnr EY",2017-12-07 18:40:32.877,wheinz
CADDBC48-2339-4399-8E39-623BAADDBF89,IL01,W-PI8495102,50000,839726001,BL14102,,NULL,NULL,FLOOR,0,0,EA,"Insert,End Cap, Right (4700)",2017-12-07 18:43:00.220,Pabens
A8B339B9-F731-449D-BC3A-62A2F405ACAB,IL01,W-PI8496730,10000,843938001,BN16201,,NULL,NULL,40,0,0,EA,MstrBx RSC 15.5x14.562x5.875,2017-12-07 17:39:16.417,RWaldo
A05462A3-1DA4-4B92-8991-6303500D7D6B,IL01,W-PI8496577,30000,IVRPC201,AQ15301,,NULL,NULL,17,0,0,EA,Comp Bro IntlFx 1270 Thrml,2017-12-07 21:01:53.937,Kburke
8F1CE07A-2ECE-4C86-9F44-631F651B5ECF,IL01,W-PI8500638,50000,847538001,BU17102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 21:23:32.387,cbaker
A33306F6-30D6-4C8F-864C-634194E2CF68,IL01,W-PI8494100,30000,IVR563WN,FR04304,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 61XL Ink Bk HY",2017-12-07 09:08:31.807,Rwoodin
005A37F8-6557-4D73-8471-6377F7CEC25D,IL01,W-PI8493761,30000,200560P,AC04201,,NULL,NULL,03,0,0,EA,"CIG, HP M451/M475 Tnr Cy",2017-12-07 10:25:35.627,Rwoodin
7330BD5F-06E6-49D3-B6EA-63C94A356CC9,IL01,W-PI8494848,10000,BCTN225C,BC04201,,NULL,NULL,29,0,0,EA,BROTHER TN225 CYAN,2017-12-07 13:33:23.590,Khester
4B2EE3A3-5583-4E70-96DB-63D9AB2F813A,IL01,W-PI8494895,50000,847811001,BW22101,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, TN310, TN315",2017-12-07 20:10:13.840,Pabens
F7838295-905F-4771-8FAB-647C137BAE14,IL01,W-PI8495074,70000,847808001,BM05101,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Rt, B6300, R712",2017-12-07 22:37:49.220,cbaker
C7EF85D1-073A-4779-B88D-64A321B01186,IL01,W-PI8496766,10000,851866001,AW16401,,NULL,NULL,23,0,0,EA,Rt foam end cap TN720/750/780,2017-12-07 18:05:34.820,cbaker
BC2D2D63-3A39-4623-BC25-64D7B5B6D9FE,IL01,W-PI8495083,10000,BCLXMS310BX,BQ08401,,NULL,NULL,43,0,0,EA,"BC, Lex Compliant MS310 Bxd",2017-12-07 13:41:39.413,Khester
3945157C-EF09-4C83-86DB-64E62E0BF385,IL01,W-PI8496654,10000,BCLXMS811BX,AU07401,,NULL,NULL,21,0,0,EA,"BC, Lex Compliant MS810 Bxd",2017-12-07 14:27:12.317,Khester
38871643-ECF3-42C8-8474-64E704A93309,IL01,W-PI8494629,970000,200653,AO16102,,NULL,NULL,FLOOR,0,0,EA,"CIG, Dell 1250/C1760 Tnr Cy HY",2017-12-07 16:49:11.363,aseifr
487624F2-9EAA-4788-8E1A-65336D2E2FA8,IL01,W-PI8493761,330000,200620P,AE04101,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP M251 Tnr Yl",2017-12-07 10:51:10.133,Rwoodin
E382AB7B-347F-41D4-97C6-6547C9A31448,IL01,W-PI8494508,50000,849508001,BR18102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK Rt, TN221 TN225  Box 7",2017-12-07 10:24:39.717,awisse
1C9CB737-99C2-423F-A722-658FEF39F51B,IL01,W-PI8496778,10000,BCDR720,BN05103,,NULL,NULL,FLOOR,0,0,EA,Brother DR720 Drum,2017-12-07 18:42:39.503,cbaker
35581918-F63A-4BCC-BD10-661A0CE0E269,IL01,W-PI8493939,70000,117800,AG36202,,NULL,NULL,FLOOR,0,0,EA,"CIG, Canon CLI-226 Ink Yl",2017-12-07 11:52:03.670,tcramer
FDBDB47E-EC48-4A0B-9E89-66A6696662F5,IL01,W-PI8485847,10000,BC64APNPO,BX19102,,NULL,NULL,FLOOR,0,0,EA,HPP4515 (64A),2017-12-07 07:11:50.717,HARREDONDO
227D8E34-EA20-42F2-B089-66BC54B71861,IL01,W-PI8497407,70000,849509001,BR17101,,NULL,NULL,FLOOR,0,0,EA,"SPDPAK Lft, TN221 TN225  Box 7",2017-12-07 14:15:03.183,Khester
7717E2DA-C799-4160-B07C-6761AB6FB835,IL01,W-PI8494629,830000,200182PNB2,AD14103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 85A Tnr",2017-12-07 14:43:13.053,aseifr
E665787A-4D8B-498B-9588-6768DBC6C313,IL01,W-PI8494100,90000,IVR950XLB,FR06303,,NULL,NULL,FLOOR,0,0,EA,"IVR, HP 950XL Black",2017-12-07 09:09:57.887,Rwoodin
5100B941-2D3A-42BC-B6B7-679EAB065F38,IL01,W-PI8496591,90000,BCLXT644BX,BK02402,,NULL,NULL,37,0,0,EA,"BC, Lex Compliant T644 Bxd",2017-12-07 13:35:48.247,ealbright
FD7A662D-B60C-40E7-BC62-67E4D61CB4FB,IL01,W-PI8494892,50000,847811001,BW22101,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Lft, TN310, TN315",2017-12-07 13:28:34.347,tcramer
19F8E7D6-9EEF-487E-8E1D-6826E72AE7B5,IL01,W-PI8496734,50000,841757001,BU19102,,NULL,NULL,FLOOR,0,0,EA,"Box, DP Toner #7",2017-12-07 18:07:25.083,RWaldo
669D524B-F79D-4A47-A280-68727C45D7AA,IL01,W-PI8495141,50000,837994002,BM12102,,NULL,NULL,FLOOR,0,0,EA,"Molded Pulp,Lt(11,51,55A)",2017-12-07 18:26:45.550,cbaker
E2C99BFF-FCA2-4F1F-BCB8-68F29DEEF140,IL01,W-PI8493741,10000,BCDR420,BP01102,,NULL,NULL,FLOOR,0,0,EA,Brother DR420 drum unit,2017-12-07 11:06:21.470,awisse
AC992DBC-7E44-4D20-87E4-692C837A86AC,IL01,W-PI8495099,50000,824187004,BW07102,,NULL,NULL,FLOOR,0,0,EA,INSERT#7 for Box 7,2017-12-07 14:43:09.010,Khester
9D432FFD-A2ED-4138-A1F6-69771E68DA13,IL01,W-PI8500637,30000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 20:47:57.577,cbaker
EBCC847A-8059-4A97-9634-69F0E5CC1F53,IL01,W-PI8496381,110000,833899001,BL07102,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Right",2017-12-07 14:14:05.957,cbaker
9909068D-B1AF-4E5D-8804-6A27737004D8,IL01,W-PI8493492,70000,849509001,BR17101,,NULL,NULL,FLOOR,0,0,EA,"SPDPAK Lft, TN221 TN225  Box 7",2017-12-07 07:20:36.917,awisse
8B1B1C81-7F09-4035-8EB8-6A5217CD20A8,IL01,W-PI8499424,250000,200595P,AO01401,,NULL,NULL,15,0,0,EA,"CIG, Bro TN310 Tnr Yl",2017-12-07 18:47:40.180,aseifr
6F522FCF-1755-4FB0-A963-6A859643D4F6,IL01,W-PI8497251,290000,200562P,AC17102,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP M451/M475 Tnr Yl",2017-12-07 13:57:52.200,aseifr
19693835-18E4-4431-8EFC-6B7C365941D2,IL01,W-PI8496734,10000,BCC2620C,BI04403,,NULL,NULL,35,0,0,EA,Samsung C2620 Cyan,2017-12-07 18:02:40.640,RWaldo
51C13769-5219-4BCD-84EC-6C3C8E60E9C1,IL01,W-PI8493761,410000,200169P,AF05101,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 4700 Tnr Bk",2017-12-07 10:55:31.463,Rwoodin
0702E23B-3FE9-421B-B7C4-6C4D38350831,IL01,W-PI8485846,10000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 10:21:53.797,tcramer
91E899D5-6AC9-44AD-8595-6C899D993FB8,IL01,W-PI8497251,330000,200155PNB2,AD02101,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 49X Tnr EY",2017-12-07 14:07:41.843,aseifr
0BC94FB1-CEB6-4089-8FB3-6DD083FB9F84,IL01,W-PI8492820,50000,847558001,BB14103,,NULL,NULL,FLOOR,0,0,EA,14 Chamber aircell for Box7,2017-12-07 06:31:19.070,Khester
921CB984-F505-4C4C-9B68-6DE74D80A44A,IL01,W-PI8500855,50000,846742001,BK03103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,MldPlpEndCap,4525 Right",2017-12-07 23:07:28.583,Pabens
CE4ED123-D502-4B3A-A59C-6DF4C5899755,IL01,W-PI8494890,70000,850535001,BQ08102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK Lft, 2500 Box 8",2017-12-07 14:17:54.163,tcramer
86C7570B-B438-4786-A6BD-6E7866900587,IL01,W-PI8493508,50000,837792001,BN08103,,NULL,NULL,FLOOR,0,0,EA,Insert 1B For Box #1,2017-12-07 14:06:20.687,tcramer
84F7254B-944E-420F-AA7F-6EAF62BF0B80,IL01,W-PI8494508,30000,848537001,BT06102,,NULL,NULL,FLOOR,0,0,EA,"Box, MSE Toner #7",2017-12-07 10:25:17.467,awisse
3F1F93EB-59C1-49C4-9A96-6F592B631B79,IL01,W-PI8500600,10000,851471001,BP11402,,NULL,NULL,42,0,0,EA,"Box, Plain Brown Kraft #1",2017-12-07 19:11:17.663,cbaker
AB6E9021-C13D-4D05-91DE-6FB2A8FDE9C5,IL01,W-PI8494328,10000,BC55AP,BM12101,,NULL,NULL,FLOOR,0,0,EA,HP P3015/P3016 (55A),2017-12-07 11:58:43.657,Khester
C99CFF0F-6D37-40C1-8064-6FB363E8099A,IL01,W-PI8493761,310000,200617P,AE02101,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP M251 Tnr Bk HY",2017-12-07 10:50:49.160,Rwoodin
C7C0AB64-80A3-4BE3-A7C8-6FC56368B766,IL01,W-PI8496777,30000,847551001,BU04101,,NULL,NULL,FLOOR,0,0,EA,"Box, United Laser Toner #7",2017-12-07 16:05:49.070,tcramer
96DF0D87-CEEA-4BCC-BE4D-6FE22E4CEA1A,IL01,W-PI8485855,10000,BC80AP,BJ06103,,NULL,NULL,FLOOR,0,0,EA,HP LaserJet Pro 400 LY,2017-12-07 10:53:12.647,tcramer
074227E3-673C-4C1C-94E4-7001868A829A,IL01,W-PI8497407,50000,849508001,BR18102,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK Rt, TN221 TN225  Box 7",2017-12-07 14:15:28.013,Khester
6D6B9645-51C7-41DD-9313-7052E41632C8,IL01,W-PI8496766,70000,BCTN720,BI08101,,NULL,NULL,FLOOR,0,0,EA,"BC, Brother TN720 Toner",2017-12-07 18:07:56.680,cbaker
9EF3D85C-7F9D-452B-A882-706C181437A4,IL01,W-PI8496577,110000,IVRCL241XL,FR01502,,NULL,NULL,FLOOR,0,0,EA,"IVR, Canon CL-241XL Ink Clr",2017-12-07 21:07:38.307,Kburke
CB4CB2A7-DE6E-4381-9FB5-710D24FDA8DA,IL01,W-PI8488356,50000,839704001,BM08102,,NULL,NULL,FLOOR,0,0,EA,"Insert, End Cap, Left (3525)",2017-12-07 06:44:19.963,HARREDONDO
937E946E-49F7-4922-9E9D-713FD1F47BA9,IL01,W-PI8499616,30000,847538001,BU17102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 16:42:56.737,RWaldo
E41DA33D-D571-47EA-B5F5-71535FDDF45F,IL01,W-PI8496577,130000,IVRD22BXL,AJ08103,,NULL,NULL,FLOOR,0,0,EA,Comp Dell  21/22XL Bk HY IJ,2017-12-07 20:56:06.987,Kburke
CF0659A6-6AA9-4346-982D-716D22D8A1AB,IL01,W-PI8495100,30000,BCR795,BQ22302,,NULL,NULL,43,0,0,EA,Comp Xer Phsr 3635 Tnr HY,2017-12-07 17:29:16.623,cbaker
8C64B72F-D2C8-4907-8E44-718DAFB3BC47,IL01,W-PI8497304,10000,MHCE390X,AR16303,,NULL,NULL,18,0,0,EA,"SW, HP 90X MICR HY",2017-12-07 13:54:13.870,Khester
CECE9AEF-C65B-4CF1-88C8-71A01B8C01CC,IL01,W-PI8495689,10000,GOS200206,AO08201,,NULL,NULL,15,0,0,EA,"GOS, Bro TN450 Tnr HY",2017-12-07 21:20:36.797,Kburke
D815BC2B-6E42-487B-8BBC-71A2A0C3BBBE,IL01,W-PI8494629,310000,200736P,AG16402,,NULL,NULL,07,0,0,EA,"CIG, Dell C3760 Tnr Cy HY",2017-12-07 15:27:31.523,aseifr
59A82A8B-D270-483C-BCA7-71B2A1FD3242,IL01,W-PI8500594,70000,851475001,AY05102,,NULL,NULL,FLOOR,0,0,EA,"Box, Plain Brown Kraft #8",2017-12-07 19:21:32.630,Pabens
10694475-43F4-42DC-8A3B-72397602B481,IL01,W-PI8494508,10000,BCTN221B,BO05302,,NULL,NULL,41,0,0,EA,BROTHER TN221 BLACK,2017-12-07 10:22:12.073,awisse
61136C50-4359-4F83-9065-723DD9781C96,IL01,W-PI8495076,10000,BC03P,BR06101,,NULL,NULL,FLOOR,0,0,EA,"BC, HP LJ 5P/6P (HP 03A)",2017-12-07 16:56:52.857,tcramer
2791E7C5-5BF9-4D9B-ADD9-724A7F982044,IL01,W-PI8494327,90000,833899001,BL07102,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Right",2017-12-07 11:21:56.917,Khester
23DF82EC-EF1C-4F36-A85B-72A99134FC85,IL01,W-PI8485851,70000,833898001,BL15101,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 11:15:14.530,tcramer
611C7906-EA5A-4730-8740-72B47FC0AD3B,IL01,W-PI8500837,10000,BC81UX,BB12102,,NULL,NULL,FLOOR,0,0,EA,"BC, HP LJ MFP M630DN/F X JUMBO",2017-12-07 21:19:15.030,Pabens
CED331B2-2168-4481-8F76-72DC090DD0D8,IL01,W-PI8493794,10000,BCXRX1215B,BJ06203,,NULL,NULL,36,0,0,EA,"HP 1215 Black,  XEROX",2017-12-07 09:51:38.323,HARREDONDO
E3851FA8-3F2D-4B64-9BCD-72F3EA3C9C64,IL01,W-PI8496381,70000,833898001,BL11103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 14:21:53.640,cbaker
696FAA8D-95ED-46E4-BD4D-73F126F51B7E,IL01,W-PI8496734,30000,845919002,BO11202,,NULL,NULL,41,0,0,EA,7 Chamber Pregis Air Cell Env,2017-12-07 18:04:27.077,RWaldo
51151C64-5D76-4462-AAAA-749DE5B76461,IL01,W-PI8496577,310000,IVR200XLB,AB24102,,NULL,NULL,FLOOR,0,0,EA,"IVR, LEX 200XL Ink Bk HY",2017-12-07 20:30:15.663,Kburke
4B29082C-4F08-405C-B6C6-749ECBBE6888,IL01,W-PI8496032,10000,BC10ATMPG,BM06103,,NULL,NULL,FLOOR,0,0,EA,Comp HP 2300 Tnr Ctg TM,2017-12-07 13:29:46.943,cbaker
1F46E169-0FB5-4389-A194-74A054AB59FD,IL01,W-PI8500597,10000,851474001,BM08302,,NULL,NULL,39,0,0,EA,"Box, Plain Brown Kraft #7",2017-12-07 19:12:11.633,RWaldo
21D13AF9-D5D2-4295-A0A5-75335B6F30A6,IL01,W-PI8494084,50000,IVRLC61C,AM15103,,NULL,NULL,FLOOR,0,0,EA,"IVR, IJ, Brother LC-61 Cyan",2017-12-07 09:43:04.553,Rwoodin
EA8F2416-114D-4E93-9D7C-7558A1225A1F,IL01,W-PI8495050,30000,BC36XNPO,BR04102,,NULL,NULL,FLOOR,0,0,EA,HP P1505 (36X),2017-12-07 17:07:44.480,tcramer
2D5D52A8-AF7E-4BAB-BBC0-756332EDE88B,IL01,W-PI8494629,330000,200075PNB,AJ01302,,NULL,NULL,10,0,0,EA,"CIG, HP 1600/2600 Tnr Mg",2017-12-07 16:15:13.113,aseifr
78202141-7419-4111-A8CC-756DD43A6F9A,IL01,W-PI8498792,90000,200180P,AD11202,,NULL,NULL,04,0,0,EA,"CIG, HP 55X Tnr HY",2017-12-07 16:28:29.393,ealbright
EE7EBCAC-26C2-4994-8B5D-76973AC99794,IL01,W-PI8493823,50000,839726001,BL14102,,NULL,NULL,FLOOR,0,0,EA,"Insert,End Cap, Right (4700)",2017-12-07 10:57:05.237,awisse
DB7AB2C2-70F3-4107-AC17-76AA610C70F3,IL01,W-PI8497260,70000,847792001,BF05101,,NULL,NULL,FLOOR,0,0,EA,"SPDYPAK  Rt, 5220, 5225",2017-12-07 13:45:52.427,Khester
DA485214-7FD7-46FA-B886-76F5BB8ABF46,IL01,W-PI8493500,10000,BCTN570,BW06101,,NULL,NULL,FLOOR,0,0,EA,Bare Cartridge BCTN570,2017-12-07 09:17:15.407,HARREDONDO
562C1342-68EA-4F2D-AA52-77367A0DFD3A,IL01,W-PI8495160,10000,BCV4700B,BJ05102,,NULL,NULL,FLOOR,0,0,EA,BARE CARTRIDGE BC4700,2017-12-07 11:33:57.817,Rwoodin
F1C46266-5D05-42CF-AF65-7750A6947EA5,IL01,W-PI8499424,510000,200086P,AE01102,,NULL,NULL,FLOOR,0,0,EA,"CIG, Dell 2330 Tnr HY",2017-12-07 17:39:12.137,aseifr
57C1CD0C-4BD0-416F-9B47-780E5807D01A,IL01,W-PI8495141,10000,BC53XPPG,BK08103,,NULL,NULL,FLOOR,0,0,EA,"BC, HP LJ P2015 (53X)",2017-12-07 18:24:19.410,cbaker
17B8616E-E40C-4C97-A027-78153E91C04B,IL01,W-PI8494081,50000,DPC42JUPNB2,AU11101,,NULL,NULL,FLOOR,0,0,EA,Comp HP LJ 4250 Tnr UHY,2017-12-07 09:57:16.513,Rwoodin
5C21444A-9DA9-4FF6-9E82-781A774CBFD4,IL01,W-PI8485855,30000,846112001,BG05101,,NULL,NULL,FLOOR,0,0,EA,"Box, GOS, Generic Box #8",2017-12-07 10:51:40.123,tcramer
1C3613DA-58D6-43A9-A394-7821BD68B014,IL01,W-PI8495453,50000,837994002,BM12102,,NULL,NULL,FLOOR,0,0,EA,"Molded Pulp,Lt(11,51,55A)",2017-12-07 11:04:16.740,tcramer
E18DA08D-9195-4530-BE03-7832AFB19A76,IL01,W-PI8493498,70000,847361001,BI12103,,NULL,NULL,FLOOR,0,0,EA,"Insrt, MldedEndCapRght 5500",2017-12-07 09:41:09.133,HARREDONDO
E5616725-A3E0-48F5-B3AE-787906754B40,IL01,W-PI8496731,10000,BCDE525M,BI01401,,NULL,NULL,35,0,0,EA,Dell E525w Magenta,2017-12-07 17:39:31.643,Pabens
3E186FA3-8DE2-4A4A-964B-787D321C3064,IL01,W-PI8500635,50000,847538001,BU17102,,NULL,NULL,FLOOR,0,0,EA,"Box, WPP Toner #7",2017-12-07 20:33:17.847,Cthompson
B9228B87-DF70-44D4-85DE-78970B138219,IL01,W-PI8498134,110000,IVRN0016,AL17103,,NULL,NULL,FLOOR,0,0,EA,Comp Lex Ink Z Series Bk,2017-12-07 20:16:06.637,Kburke
B90EBD86-A8ED-4DE8-8290-78B551E9E673,IL01,W-PI8496765,10000,BC1025C,BR09102,,NULL,NULL,FLOOR,0,0,EA,Bare Cartridge HPCP1025 Cyan,2017-12-07 16:10:28.257,tcramer
8FF03000-DD42-4BC3-9F8A-78C3FE399B7B,IL01,W-PI8494327,30000,BC81AM,BZ11401,,NULL,NULL,50,0,0,EA,"BC, HP LJ Ent MFP M630 MICR",2017-12-07 11:33:57.087,Khester
2EA5615C-35AD-4997-8878-79270E01537C,IL01,W-PI8498071,70000,851475001,AY05102,,NULL,NULL,FLOOR,0,0,EA,"Box, Plain Brown Kraft #8",2017-12-07 15:12:43.857,RWaldo
CB491397-6565-4722-9109-7983939E17B7,IL01,W-PI8493761,290000,200561P,AC06103,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP M451/M475 Tnr Mg",2017-12-07 10:27:57.027,Rwoodin
D250004D-977D-45C2-88A9-79867895ED44,IL01,W-PI8494629,110000,200688P,AC03201,,NULL,NULL,03,0,0,EA,"CIG, HP 83A Tnr",2017-12-07 13:53:44.277,Rwoodin
A9616060-06A0-4307-8C84-798CA78EA614,IL01,W-PI8485847,70000,833898001,BL15101,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4200 Left",2017-12-07 07:15:07.057,HARREDONDO
6080FE65-92EB-447C-9C24-7A00BDE34F81,IL01,W-PI8493823,30000,851560001,BI08103,,NULL,NULL,FLOOR,0,0,EA,"Box, MSE Toner #2",2017-12-07 10:47:54.420,awisse
62D63C07-58C3-47E5-9254-7A401A1A9230,IL01,W-PI8494088,30000,IVR62WN,AB08101,,NULL,NULL,FLOOR,0,0,EA,HP 92 DJ 5540/5420 Blk,2017-12-07 09:28:34.210,Rwoodin
EED2D0EB-B329-4572-88D3-7A46713F3837,IL01,W-PI8500600,70000,839500001,BM10103,,NULL,NULL,FLOOR,0,0,EA,"Insrt,Mlded EndCap,4600 Left",2017-12-07 19:07:20.207,cbaker
AC602BD3-598C-4EF0-A04B-7A8197653397,IL01,W-PI8499424,470000,118093,FR05404,,NULL,NULL,FLOOR,0,0,EA,"CIG, HP 951XL Ink Mg",2017-12-07 19:08:32.847,aseifr
0BD24C1B-3672-4208-9615-7A9E2609E499,IL01,W-PI8497310,10000,839392001,BM14201,,NULL,NULL,39,0,0,EA,"Insert, Stock Air Cell",2017-12-07 14:01:50.993,Khester
74D1E177-6525-43B2-BB94-7AAE0390169B,IL01,W-PI8500639,10000,BCLXMS510BX,BA10303,,NULL,NULL,27,0,0,EA,"BC, Lex Compliant MS510 Bxd",2017-12-07 20:46:21.627,RWaldo
C639F2B9-4350-42AD-8C9F-7AFB4A96912A,IL01,W-PI8500310,10000,BCTN570,BW06101,,NULL,NULL,FLOOR,0,0,EA,Bare Cartridge BCTN570,2017-12-07 17:26:16.840,tcramer
0AB15E9D-C52D-4BC1-AD5A-7AFE391F91F7,IL01,W-PI8496644,50000,843465001,BI03102,,NULL,NULL,FLOOR,0,0,EA,Chip Board Box 2.875x2.375x7.5,2017-12-07 18:26:53.723,RWaldo
1B226712-CDF1-4B5B-93E0-7B19A9D6D8CB,IL01,W-PI8495077,10000,BCM251BNPO,BP15101,,NULL,NULL,FLOOR,0,0,EA,"HP BCM251 CF210A, Black",2017-12-07 16:47:25.930,tcramer
B113B69D-A07E-4843-A303-7B3E5B1008DD,IL01,W-PI8496577,270000,IVRPG210,AS01101,,NULL,NULL,FLOOR,0,0,EA,Comp CNM PG-210 Ink Bk,2017-12-07 21:04:24.697,Kburke
7258B48E-9830-4E14-A06B-7B58B1719FD2,IL01,W-PI8494899,50000,847020001,BT05101,,NULL,NULL,FLOOR,0,0,EA,TSR Toner Box Size 7,2017-12-07 17:01:34.020,RWaldo
E3EA2472-63A0-4BA2-8C22-7B59B368A4A4,IL01,W-PI8494100,10000,IVRH561WN,FR04503,,NULL,NULL,FLOOR,0,0,EA,"Comp, IJ, HP 61 Black",2017-12-07 09:09:19.253,Rwoodin
85CB7023-CF36-4512-95B4-7B8E758870DC,IL01,W-PI8498138,70000,IVRCNCLI221Y,AG01201,,NULL,NULL,FLOOR,0,0,EA,Comp CNM CLI-221 Ink Ylw,2017-12-07 21:31:24.733,Kburke
7F408970-68CA-4BEC-9650-7BCB05389AD4,IL01,W-PI8488395,30000,846814001,BL01101,,NULL,NULL,FLOOR,0,0,EA,"Box, GDC Box #1",2017-12-07 07:23:22.197,HARREDONDO
511CDC96-7BBB-4CD4-A5D4-7BD7E1E7A44C,IL01,W-PI8494084,30000,IVRH562WN,FR01401,,NULL,NULL,FLOOR,0,0,EA,"Comp, IJ, HP 61 Tri-Color",2017-12-07 09:46:09.767,Rwoodin
4EE4423F-5C34-4B28-BFC4-7C696E310945,IL01,W-PI8500835,10000,BC1415YNPO,BR14201,,NULL,NULL,44,0,0,EA,"HP CP1415/1525, Yellow",2017-12-07 21:28:15.847,Cthompson
FE0A1DE3-D63C-4AFC-B190-7CCAC70C7BB9,IL01,W-PI8497613,30000,824187004,BW07102,,NULL,NULL,FLOOR,0,0,EA,INSERT#7 for Box 7,2017-12-07 14:17:53.010,cbaker
00700FAA-8F6B-41D5-B46C-7CE3E81F1537,IL01,W-PI8496766,50000,847552001,BO07302,,NULL,NULL,41,0,0,EA,"Box, United Laser Toner #8",2017-12-07 18:10:09.030,cbaker
